,0,1,2
330,Mon Apr 12 02:28:06 +0000 2021,1381433917652144131,"@shinhsarchive viu prems
1 month - 15
3 months - 25
6 months- 45
12 months -70

netflix solo
1 month - 225
3 months… https://t.co/xobnxevzr1"
331,Mon Apr 12 02:28:06 +0000 2021,1381433917757005825,"rt @btschartdata: spotify update (10/04): 

map of the soul: 7 — 2,741,694,830 (+3,260,688)

https://t.co/nkbztmuums"
332,Mon Apr 12 02:28:06 +0000 2021,1381433918579089410,rt @forbes: bts’s ‘film out’ is officially the no. 1 music video in the world https://t.co/6to8iqbzgf https://t.co/8kokrqms0i
333,Mon Apr 12 02:28:06 +0000 2021,1381433919179010051,@thedavidcrosby brings an interesting question. who is the better judge of one's music? the artist or the fans?
334,Mon Apr 12 02:28:06 +0000 2021,1381433919145394176,si  i vote #louies for #bestfanarmy at the #iheartawards
335,Mon Apr 12 02:28:06 +0000 2021,1381433918994415616,"this trending music game is super addictive 😍 fun, exciting and challenging! 💥 
check it out! 👉tiles hop👈… https://t.co/rvfwzenxvu"
336,Mon Apr 12 02:28:06 +0000 2021,1381433919560691716,"rt @mamamoocharts: youtube music videos trending worldwide: 

#9 [teaser] 휘인 (whee in) - water color #2

trending in 10 countries:
🔗 https:…"
337,Mon Apr 12 02:28:07 +0000 2021,1381433920496021506,not me sitting here weeping at how beautiful the sector 7 post plate collapse music in #ffviiremake is. thank u for… https://t.co/qlcp7e0otk
338,Mon Apr 12 02:28:07 +0000 2021,1381433920663691266,"rt @gratefulkids: melvin seals &amp; jgb
 -jerry garcia band-
 @melvinsealsjgb
      @jerrygarcia
music by hunter &amp; garcia

listen
🎼https://t.c…"
339,Mon Apr 12 02:28:07 +0000 2021,1381433920714072064,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
340,Mon Apr 12 02:28:07 +0000 2021,1381433921263575045,rt @charts_k: .@bts_twt's 'map of the soul: persona' is the first album by a korean act and first non-english album in history to have ever…
341,Mon Apr 12 02:28:07 +0000 2021,1381433921699606529,"@missmarisracal avail na!
netflix 1 month shared- ₱67
spotify 1 month solo- ₱32
viu premium 55 pesos 12 months!
pic… https://t.co/ctq18urk85"
342,Mon Apr 12 02:28:07 +0000 2021,1381433921716510720,"rt @jhopestreamteam: we are getting closer to #hopeworldto300m remember to stream daily! don't stop with the stream!

for future j-hope job…"
343,Mon Apr 12 02:28:07 +0000 2021,1381433922135855107,"rt @supportrv: take today and tomorrow to collect heartbeats diligently.

15 ads per day.
45 heartbeats per account per day. 
use more acco…"
344,Mon Apr 12 02:28:07 +0000 2021,1381433922966450177,"rt @grace1818grace: everything about this is so disturbing.
there is nothing “happy” about the dairy industry.
video and music from a dairy…"
345,Mon Apr 12 02:28:07 +0000 2021,1381433923838820354,i miss my honey 😢 https://t.co/k0uexrewj8
346,Mon Apr 12 02:28:08 +0000 2021,1381433924878888962,"rt @supportrv: take today and tomorrow to collect heartbeats diligently.

15 ads per day.
45 heartbeats per account per day. 
use more acco…"
347,Mon Apr 12 02:28:08 +0000 2021,1381433925478703106,"@basebeli disini ready kak @est3oo5 😸

🐾 netflix spotify youtube get contact wetv vsco viu canva apple music premiu… https://t.co/2pjqs1lugp"
348,Mon Apr 12 02:28:08 +0000 2021,1381433925915045890,@bampdnim @txt_members sam said: stream crown 100m on spotify
349,Mon Apr 12 02:28:08 +0000 2021,1381433926061711368,"#cancelboardexam2021 
may lord shiva bless us to fight against education minister

here’s a song for you… namo namo
https://t.co/s1eypjifou"
350,Mon Apr 12 02:28:08 +0000 2021,1381433925583601668,"hai, aku jual apps premium😗

🌘netflix,viu,iflix,we tv,spotify, apple music,youtube,canva,vidio,iqiyi,disney+,gramma… https://t.co/and4hubjoo"
351,Mon Apr 12 02:28:08 +0000 2021,1381433926527426560,"if you have watched the sound of music, you own my heart"
352,Mon Apr 12 02:28:08 +0000 2021,1381433926569361416,rt @chris28004624: melisses - to kyma (official music video 4k) https://t.co/ii1cjes2sg via @youtube
353,Mon Apr 12 02:28:08 +0000 2021,1381433926858592256,rt @mygbebe: it's been over 1 year with map of the soul: 7 and 2 years with map of the soul: persona... the truth about feeling how time fl…
354,Mon Apr 12 02:28:08 +0000 2021,1381433926850383874,"rt @chartdrew: “justice” has now surpassed 1.6 billion streams on spotify. this is @justinbieber’s 3rd album to achieve that.

— it is the…"
355,Mon Apr 12 02:28:08 +0000 2021,1381433926791659523,@swaggyope axis its been ages hello you get one of my fav songs ever https://t.co/61wfvfikin kinda self explanatory… https://t.co/hfpxqs74sb
356,Mon Apr 12 02:28:08 +0000 2021,1381433927177396224,"rt @btschartdata: spotify update (10/04): 

total streams — 16,154,573,694 (+19,215,968) https://t.co/nctjfhoxhy"
357,Mon Apr 12 02:28:08 +0000 2021,1381433927764676611,other photo is offspring rock band. ✨😊🆗😄☕😎🇫🇮☺️👂💻☀️☀️☀️☀️🇺🇸🇫🇮🌈😎 now sweden artist basshunter on the spotify now. 😎😄💙 @donasarkar
358,Mon Apr 12 02:28:08 +0000 2021,1381433927806631938,"@authoradam88 songs are the greatest things human beings have ever created. they are the one thing that will last,… https://t.co/budkza8mox"
359,Mon Apr 12 02:28:08 +0000 2021,1381433928020586496,"rt @nct_charts: .@nctsmtown ""resonance pt.2"" has surpassed 200 million streams on spotify. https://t.co/qm5oghdsws"
360,Mon Apr 12 02:28:08 +0000 2021,1381433927978545156,u dislike a succesful song😭😭
361,Mon Apr 12 02:28:08 +0000 2021,1381433928272109568,"rt @shinpremiums_: hello, are you looking for cheap and affordable premium accounts? dm us now to avail and also we we're looking for activ…"
362,Mon Apr 12 02:28:08 +0000 2021,1381433928272257025,"rt @bardiupdatess: the only female artists in spotify history to have at least 10 songs reach 400 million streams:

• ariana grande
• rihan…"
363,Mon Apr 12 02:28:08 +0000 2021,1381433928280596481,"@oasisrsv2 @weareoneexo 81. happy birthday sehun

https://t.co/tjjmznwogj
#exo @weareoneexo #sehun 
#happysehunday"
364,Mon Apr 12 02:28:09 +0000 2021,1381433928708288512,"rt @ahmaddavispr: women are the best a&amp;rs 

if a woman likes your music you did something right"
365,Mon Apr 12 02:28:09 +0000 2021,1381433929945604096,"rt @blinkvotingpage: [🗳️ iheartradio music awards | best fan army ]

i vote #blink for #bestfanarmy
on #iheartawards @blackpink"
366,Mon Apr 12 02:28:09 +0000 2021,1381433930176413696,i was finna say bye the hgs don’t listen to that bullshit but then i remembered they fasho was playing her 😂
367,Mon Apr 12 02:28:09 +0000 2021,1381433930285522948,"rt @fightfortheftr: sign the petition telling @spotify not to use this patent
https://t.co/fqsxl56bxe https://t.co/xmniqmvpcp"
368,Mon Apr 12 02:28:09 +0000 2021,1381433931849994244,"today's adds to #thefinds screener!

@seepeeps - it feels heavy
@mothercain - crush
@tyr1andonly - know you're diff… https://t.co/tttxh7kq10"
369,Mon Apr 12 02:28:10 +0000 2021,1381433932969766915,"rt @whee_globalwind: [📈] youtube music videos trending worldwide: 

#12. [teaser] 휘인 (whee in) - water color #2 👏🎉

🔗 https://t.co/myacwu4h…"
370,Mon Apr 12 02:28:10 +0000 2021,1381433933795975170,rt @kalyanimalik31: it’s a rare phenomenon to see only the music composers name on the front cover!i am that lucky one💙thank u dear gangara…
371,Mon Apr 12 02:28:10 +0000 2021,1381433933892575232,"a braba fml
https://t.co/uitrphoszo"
372,Mon Apr 12 02:28:10 +0000 2021,1381433934156681217,"rt @alex_moukala: final fantasy vii remake music, but it keeps getting more epic https://t.co/saabcadmsl"
373,Mon Apr 12 02:28:10 +0000 2021,1381433934534176771,"rt @btsyoutubedata: .@bts_twt ""00:00 (zero o'clock)"" audio has surpassed 30m streams on youtube music 

🔗 (https://t.co/peqtiis69m)"
374,Mon Apr 12 02:28:10 +0000 2021,1381433934622380035,@hav07x @zaeiow he was on ur spotify playlist
375,Mon Apr 12 02:28:10 +0000 2021,1381433935297531905,coi leray music might be trash but she know how to promote tf out of it
376,Mon Apr 12 02:28:10 +0000 2021,1381433935620636676,music hits different when you’re on a plane that’s taking off/landing
377,Mon Apr 12 02:28:10 +0000 2021,1381433936002260993,"rt @nimmaaharsha: #neesigoovaregu crosses *2 million views* in youtube. thank you all for the love shown. let's share ❤️ everywhere...

htt…"
378,Mon Apr 12 02:28:10 +0000 2021,1381433936039976965,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
379,Mon Apr 12 02:28:10 +0000 2021,1381433936337805314,"rt @glendaalzona: ‼️ affordable premium accounts for sale! ‼️
price starts at 25 pesos! 🔥

✨ netflix 
✨ spotify 
✨ viu premium 
✨youtube pr…"
380,Mon Apr 12 02:28:10 +0000 2021,1381433936396623874,"@lsviral no they weren't the only songs i listened to, i actually habe friends who are really really into kpop so t… https://t.co/rf22ae2uk8"
381,Mon Apr 12 02:28:11 +0000 2021,1381433936904130567,rt @donnieradio: wow!  in tears hearing this!!  @famu
382,Mon Apr 12 02:28:11 +0000 2021,1381433937147305985,rt @thetaeprint: [info] sweet night has now surpassed 120m streams on spotify! https://t.co/fhjfatqvd1
383,Mon Apr 12 02:28:11 +0000 2021,1381433937357070336,"rt @tripleh: every hero needs a villain... and @mikethemiz and @therealmorrison are among the best.
...terrible music skills and all!

 #wr…"
384,Mon Apr 12 02:28:11 +0000 2021,1381433937726033921,"rt @enhypen_charts: join with us for a spotify streaming party today at 16:00 kst.

@enhypen_members @enhypen #enhypen #엔하이픈"
385,Mon Apr 12 02:28:11 +0000 2021,1381433937893986307,rt @nathanm48109956: wow xbox is on fire🤦🏾‍♂️🤔 #xbox #xboxseriesx #ps4 #fortnite #gta #coys #fifa21 #gamers #movie #fyp #filmout #horror #g…
386,Mon Apr 12 02:28:11 +0000 2021,1381433938053275650,rt @theartidote: thinking about the countless times art and music and cinema and literature have saved and comforted me during difficult ti…
387,Mon Apr 12 02:28:11 +0000 2021,1381433938913107969,"rt @shorewalker1: @thatsmauvelous morals of this story:
- @taylorswift13 is *the* most business-savvy artist in music.
- she has great advi…"
388,Mon Apr 12 02:28:11 +0000 2021,1381433938997088262,rt @wendydaily221: wendy is the cover of spotify's hot hits korea featuring hit songs from south korea and abroad with like water as the #1…
389,Mon Apr 12 02:28:11 +0000 2021,1381433939177447433,rt @kyungrismaid: this man has created some of the best songs in kpop by pushing random buttons.. i actually fear his power
390,Mon Apr 12 02:28:11 +0000 2021,1381433939156434951,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
391,Mon Apr 12 02:28:11 +0000 2021,1381433939177406466,"@thisisrappromo video out now!!
4brianlee
##apple #4brianlee #throwingbandz #singer #drake #djkhaled #postmalone… https://t.co/9nkhkxuabo"
392,Mon Apr 12 02:28:11 +0000 2021,1381433939592536066,love the 10 minutes before therapy when i have to listen to sad music to remember i’m depressed
393,Mon Apr 12 02:28:11 +0000 2021,1381433939760455682,thankx for listening
394,Mon Apr 12 02:28:11 +0000 2021,1381433940100087809,rt @gskmedia_pr: .@musicthaman stands a pillar for the succes of the movie. he has given beautiful music. the song #maguvamaguva has alread…
395,Mon Apr 12 02:28:11 +0000 2021,1381433940200816641,rt @slumbersadness: listening to music when it’s raining is a whole different vibe
396,Mon Apr 12 02:28:11 +0000 2021,1381433940548927491,rt @moneyman: alot of ppl in the music industry goin out bad rn smh
397,Mon Apr 12 02:28:11 +0000 2021,1381433940829868035,"rt @twiceanalytics: most streamed @jypetwice member on spotify (all-credits): 

#1. #jihyo - 92,877,997 streams (11 songs)
#2. #chaeyoung -…"
398,Mon Apr 12 02:28:12 +0000 2021,1381433942570463235,"@wavyhyesun viu prems
1 month - 15
3 months - 25
6 months- 45
12 months -70

netflix solo
1 month - 225
3 months -… https://t.co/g2rdrd00ex"
399,Mon Apr 12 02:28:12 +0000 2021,1381433942809718785,rt @popcrave: .@katyperry looks beautiful as she gives ‘roar’ music video vibes in newly shared photos. https://t.co/skvgfr0whn
400,Mon Apr 12 02:28:12 +0000 2021,1381433943107411969,"rt @shinpremiums_: hello, are you looking for cheap and affordable premium accounts? dm us now to avail and also we we're looking for activ…"
401,Mon Apr 12 02:28:12 +0000 2021,1381433943505793024,"rt @nct_charts: .@nctsmtown ""resonance pt.2"" has surpassed 200 million streams on spotify. https://t.co/qm5oghdsws"
402,Mon Apr 12 02:28:12 +0000 2021,1381433944600571904,"rt @globalblackpink: [ 🗳️ ] iheartradio music awards 2021 | best music video ⚔️ 

📝 retweet, reply &amp; requote!
global blinks last 4 hours be…"
403,Mon Apr 12 02:28:12 +0000 2021,1381433944919408648,rt @ogxtp: even if yo music trash keep going because trash rappers can get rich too
404,Mon Apr 12 02:28:12 +0000 2021,1381433944118231041,"we are in awe of your music, your message, and your activism. thank you @rayezaragoza for performing today at the… https://t.co/fuwinwoger"
405,Mon Apr 12 02:28:12 +0000 2021,1381433945120669697,"rt @lunapremiumaccs: ˖ ࣪ ˒╰► updated pricelist ★ ۰ ໋࣭

selling cheap premium accs netflix, spotify, viu and youtube ❗️❗️

also available ^~…"
406,Mon Apr 12 02:28:13 +0000 2021,1381433945439412227,i’m a former evangelical. i was raised to believe in dooms day “end times” bullshit. what #gracelifechurch is doing… https://t.co/jo1u0wl9se
407,Mon Apr 12 02:28:13 +0000 2021,1381433945590484996,song of the millennium https://t.co/zqssz14ila
408,Mon Apr 12 02:28:13 +0000 2021,1381433946144075779,"rt @eir_ruru: eir aoi’s new song “kodo”,
the opening theme for anime
 ""back arrow""
is now digitally available worldwide🎧

👇don’t forget to…"
409,Mon Apr 12 02:28:13 +0000 2021,1381433945695289344,"🔮selling apps premium &amp; bubble🔮
🌟aman
🌟legal
🌟trusted

✨netflix, spotify, viu, iflix, disney+hotstar, lysn, etc✨

m… https://t.co/bnvogmhvzg"
410,Mon Apr 12 02:28:13 +0000 2021,1381433947062632448,rt @itskeyon: this ate down idc 😕 https://t.co/ta2fqxwmdt
411,Mon Apr 12 02:28:13 +0000 2021,1381433948241154049,rt @mytigersden: they will have english and japanese subtitles for overseas fans! hope we can support baekho's first musical with online vi…
412,Mon Apr 12 02:28:14 +0000 2021,1381433949814161410,"rt @jhoperchives: j-hope’s “hope world” will be first album by a k-soloist to reach 300m on spotify so keep streaming!

we need 600k+ strea…"
413,Mon Apr 12 02:28:14 +0000 2021,1381433950342627330,rt @opusinprogress: music is life. https://t.co/cozykouy4l
414,Mon Apr 12 02:28:14 +0000 2021,1381433950418112519,can listen to the cure all day. so damn good  https://t.co/vmtvprh6px
415,Mon Apr 12 02:28:14 +0000 2021,1381433950615302153,rt @krystalgemmuse: 🤍music video tings🤍 https://t.co/cmegujhpee
416,Mon Apr 12 02:28:14 +0000 2021,1381433950703210496,"nadine lustre, massiah - white rabbit (official music video) | @hello_nadine 

https://t.co/abwvmrofra via @youtube"
417,Mon Apr 12 02:28:14 +0000 2021,1381433951038885888,"rt @fancyclown2: here’s a song for you… roma (feat. terri) by wizkid
https://t.co/vtutda3kkj"
418,Mon Apr 12 02:28:14 +0000 2021,1381433951214956547,me asking korean exo ls to stream chanyeol's music
419,Mon Apr 12 02:28:14 +0000 2021,1381433951303000065,"rt @__keuromi: ♡｡ﾟ. ❝ available today ❞ ♡ °・

❏ netflix (solo, shared)
❏ spotify
❏ viu
❏ youtube premium
❏ canva pro

🛒 wts lfb mura benta…"
420,Mon Apr 12 02:28:14 +0000 2021,1381433951772807171,"rt @hammie_yuyu: #ขอโทษที่ยังร้องไห้​ ranked #11 on musiclibrary week 15 

aside from voting, streaming mv &amp; song is important to get highe…"
421,Mon Apr 12 02:28:14 +0000 2021,1381433952154447877,"@zeinabharake11 — netflix
— spotify
— apple music
— wattpad premium / coins
— lightroom presets
— vsco , unfold
— i… https://t.co/vsomaacklh"
422,Mon Apr 12 02:28:14 +0000 2021,1381433952766861314,rt @emperorguk: au where jeongguk has a big appreciation for music. he also has the audacity. https://t.co/ubjjksjgws
423,Mon Apr 12 02:28:14 +0000 2021,1381433953148526592,rt @charts_k: .@bts_twt's 'map of the soul: persona' is the first album by a korean act and first non-english album in history to have ever…
424,Mon Apr 12 02:28:14 +0000 2021,1381433953387700229,scooter braun not all bad since we wouldn’t have this song without him https://t.co/pjcgylml3y
425,Mon Apr 12 02:28:14 +0000 2021,1381433953337233409,"⠀ ⠀ 
as you guys know. we have showed you lots of spoiler before, and most of you can guess it quite good. but here… https://t.co/ksslcd499l"
426,Mon Apr 12 02:28:15 +0000 2021,1381433954054463489,"rt @lay_studio: one stroke, one drawing, composing music from the past to the present. step by step towards heaven and completing the dream…"
427,Mon Apr 12 02:28:15 +0000 2021,1381433954323009541,"rt @gemsofbollywood: how to make urduwood comedy?

create a foolish tharki pandit who 
- speaks chaste sanskrit instead of urdu 
- has prom…"
428,Mon Apr 12 02:28:15 +0000 2021,1381433955547680769,"rt @chanyeolxna: #chanyeol’s minimal warm has surpassed 2m plays on spotify! it is his 11th song to do so!

congratulations!
#찬열 #灿烈 https:…"
429,Mon Apr 12 02:28:15 +0000 2021,1381433956478881794,we get in the middle of a storm and @britheblessed plays gospel music.. then screams every time he sees lightning 🤦🏽‍♀️
430,Mon Apr 12 02:28:15 +0000 2021,1381433957435256833,@michaeljwoodard new music?
431,Mon Apr 12 02:28:15 +0000 2021,1381433957653225474,"rt @jinwoopudding: the #astro #all_yours pob benefits 
1️⃣ apple music 
❓ 1 random pc out of 6 per album
🔎 https://t.co/mmo9olhbfh https://…"
432,Mon Apr 12 02:28:16 +0000 2021,1381433957858865155,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
433,Mon Apr 12 02:28:16 +0000 2021,1381433958018207747,"huge thanks to 
@lonelyoakradio for continued support, love and airplay! we will soon be back with the second album… https://t.co/hbjqprc3tr"
434,Mon Apr 12 02:28:16 +0000 2021,1381433958617915398,"rt @sugacology: 🗓   bts upcoming schedule

• april 17 ㅡ bangbangcon 2021
• april 23 ㅡ tokopedia special
• may ㅡ bts comeback
• may 24 ㅡ bil…"
435,Mon Apr 12 02:28:16 +0000 2021,1381433958622056449,"ー website ー
classical music &amp; jazz standards
solo guitar - sheet music
now on sale ! 😘
only here !! 🎶

rare worldwi… https://t.co/j1mygzhhkd"
436,Mon Apr 12 02:28:16 +0000 2021,1381433959192489986,"rt @btspublicity: ""fire"" by @bts_twt has surpassed 180 million streams on spotify!"
437,Mon Apr 12 02:28:16 +0000 2021,1381433959037292544,"rt @bern_identity: activism on twitter can take on many forms beyond edgy tweets. like art. some examples:

@minimoogles music + song writi…"
438,Mon Apr 12 02:28:16 +0000 2021,1381433959175712768,"@lilgyeong viu prems
1 month - 15
3 months - 25
6 months- 45
12 months -70

netflix solo
1 month - 225
3 months - 5… https://t.co/g39yu4enke"
439,Mon Apr 12 02:28:16 +0000 2021,1381433959477878791,rt @baddietitan: beyonce was not playing around on check on it. https://t.co/uknkwy5rml
440,Mon Apr 12 02:28:16 +0000 2021,1381433959431643139,"@itsjustnsa disini ready kak @est3oo5 😸

🐾 netflix spotify youtube get contact wetv vsco viu canva apple music prem… https://t.co/w52qjg5svh"
441,Mon Apr 12 02:28:16 +0000 2021,1381433960115281922,first i will do this https://t.co/zhu8golydq
442,Mon Apr 12 02:28:16 +0000 2021,1381433960429887489,"rt @svtbillboard: [trans 1/2]

""#ひとりじゃない""
✨🙌 world premiere decision 🙌✨

#seventeen will appear on fuji tv's ""love music"" on air from 24:30…"
443,Mon Apr 12 02:28:16 +0000 2021,1381433960824238084,"rt @votewithami: [📈 rate] 

⏰ overall estimate 

🏆: best music video — iheart awards

1. bts - 4.8m

2.         - 2.2m 

⚠️ let’s continue…"
444,Mon Apr 12 02:28:16 +0000 2021,1381433961398812680,everyone always asking “what’s your sign” and “if you a scorpio your the worst”....but just remember: https://t.co/ovxdozkllr
445,Mon Apr 12 02:28:16 +0000 2021,1381433961910562819,"rt @txtchart_kr: .@txt_members ""crown"" is 6.76m streams left to reach 100 million streams on spotify. drop your screenshots! #crownto100m
h…"
446,Mon Apr 12 02:28:17 +0000 2021,1381433962334158849,"@djainslie @lespaulofficial @lespaulfound @durhamerica it’s big, too. i *think* it’s going to be a coffee table for his music room 🤟🏻."
447,Mon Apr 12 02:28:17 +0000 2021,1381433962497679361,rt @millerhooks: hell yeah! bump this shit.
448,Mon Apr 12 02:28:17 +0000 2021,1381433963059761154,"rt @wachsimonetv: music and bubbles fill the air at fountain park honoring the lesslie family, and two other victims in wednesday’s shootin…"
449,Mon Apr 12 02:28:17 +0000 2021,1381433963164561411,"rt @miakhalifa: i have apple music, spotify, tidal, and pandora premium, but in this house we don’t put money in the pockets of abusive men…"
450,Mon Apr 12 02:28:17 +0000 2021,1381433963542028288,"rt @globalblackpink: [ 🗳️ ] iheartradio music awards 2021 | best music video ⚔️ 

📝 retweet, reply &amp; requote!
global blinks last 4 hours be…"
451,Mon Apr 12 02:28:17 +0000 2021,1381433963722514433,rt @gellocheeks: chan’s playing i’m yours in his 10th year anniversary and jype and it’s actually the song that got him to realize that he…
452,Mon Apr 12 02:28:17 +0000 2021,1381433963940622339,"music, at the quietest hours reverberates to the core of all 3: mind body and soul."
453,Mon Apr 12 02:28:17 +0000 2021,1381433963932123137,its going down im yellin timberr  https://t.co/pkmz8pixt7
454,Mon Apr 12 02:28:17 +0000 2021,1381433964586500107,rt @wendydaily221: wendy is the cover of spotify's hot hits korea featuring hit songs from south korea and abroad with like water as the #1…
455,Mon Apr 12 02:28:17 +0000 2021,1381433964724903938,"rt @cabbagebrains: she gave feedback on it, as did basically everyone bob moog knew. she wasn't ""one of the inventors."" that was bob moog.…"
456,Mon Apr 12 02:28:17 +0000 2021,1381433965060354049,"rt @sawayamacharts: 📢 attention pixels 📢

sawayama’s first anniversary streaming party!

we’ll be hosting a streaming party for sawayama on…"
457,Mon Apr 12 02:28:17 +0000 2021,1381433965089726466,"rt @shorewalker1: @thatsmauvelous @taylorswift13 note that previous to dropping a ton of bricks on carlyle group, she stared down apple.

p…"
458,Mon Apr 12 02:28:17 +0000 2021,1381433965471428610,"rt @glendaalzona: ‼️ affordable premium accounts for sale! ‼️
price starts at 25 pesos! 🔥

✨ netflix 
✨ spotify 
✨ viu premium 
✨youtube pr…"
459,Mon Apr 12 02:28:17 +0000 2021,1381433965991485442,"rt @evertargaryen: &lt;lee jidong reminder&gt;

show! music core global pre-voting event
app: mubeat

collect your heart beats uaenas!

for boss…"
460,Mon Apr 12 02:28:17 +0000 2021,1381433966167781376,"body electric by lana del rey
https://t.co/k0totvrgwe"
461,Mon Apr 12 02:28:18 +0000 2021,1381433967824543748,"@mojacained @thisisrappromo video out now!!
4brianlee
##apple #4brianlee #throwingbandz #singer #drake #djkhaled… https://t.co/czmtrsoqz4"
462,Mon Apr 12 02:28:18 +0000 2021,1381433968130543620,pls vote 50 times on each categories dito sa twitter and sa website
463,Mon Apr 12 02:28:18 +0000 2021,1381433968784904193,"rt @tswiftftc: taylor swift's #evermore has surpassed 1 billion streams on spotify.

it becomes her 7th album to achieve this milestone. ht…"
464,Mon Apr 12 02:28:18 +0000 2021,1381433968898101249,rt @milkymengs: yg producers trust for @treasuremembers is really that tight so as fans who don't have knowledge about music must trust the…
465,Mon Apr 12 02:28:18 +0000 2021,1381433967446880258,"👑best music video - dynamite
i vote for #dynamite for #bestmusicvideo at the #iheartawards 
@bts_twt https://t.co/wruiq105kj"
466,Mon Apr 12 02:28:18 +0000 2021,1381433969481297920,"rt @votewithami: [📈 rate] 

⏰ overall estimate 

🏆: best music video — iheart awards

1. bts - 4.8m

2.         - 2.2m 

⚠️ let’s continue…"
467,Mon Apr 12 02:28:18 +0000 2021,1381433969342877699,rt @iamcardib: dope
468,Mon Apr 12 02:28:18 +0000 2021,1381433969535762432,rt @ogxtp: even if yo music trash keep going because trash rappers can get rich too
469,Mon Apr 12 02:28:18 +0000 2021,1381433970101919748,@fairyhabit omg second most historical place in doncaster!! a legend once filmed a music video there its so cool
470,Mon Apr 12 02:28:19 +0000 2021,1381433971058204674,"rt @rosecharts: k-pop soloists highest peaks of monthly listeners on spotify: 

1. #rosé  — 12.5m
2. rm — 7.8m 
3. iu — 6.4m
4. jennie — 6.…"
471,Mon Apr 12 02:28:19 +0000 2021,1381433971574071306,"rt @wendydaily221: wendy's like water is inside indonesia's top 50 most played tracks on spotify at #43!

https://t.co/kyhjqxrx8b

#wendy #…"
472,Mon Apr 12 02:28:19 +0000 2021,1381433971959947266,"rt @nas_spotlight: check out this week’s top 20 songs voted by our premium nas members on our website now! 

https://t.co/xbd8skikbj

#musi…"
473,Mon Apr 12 02:28:19 +0000 2021,1381433971565731846,"help rt‼️
hi~jual apps premium murah,legal,bergaransi💎
•spotify premium
•netflix premium anti on hold
•canva
•youtu… https://t.co/aa50onmtwr"
474,Mon Apr 12 02:28:19 +0000 2021,1381433972878573568,"rt @wendydaily221: wendy's like water is at #50 on spotify thailand's top 50 most played tracks!

https://t.co/kyhjqxrx8b

#wendy #웬디 @rvsm…"
475,Mon Apr 12 02:28:19 +0000 2021,1381433973184868353,"rt @sammysa78858147: don't forget!!!

josh: 8m what? views by next week
ken: 2m what? streams spotify
justin: 1.7m subs yt channel
stell: 9…"
476,Mon Apr 12 02:28:19 +0000 2021,1381433973549621251,"rt @bellelieversofc: stream. ♡

road to 25k streams on spotify: https://t.co/u13pimfiac

road to 60k views on yt: https://t.co/ioahfaw4j9 h…"
477,Mon Apr 12 02:28:19 +0000 2021,1381433973763608576,svdden death &amp; rezz????? i'm gonna be hypnotised forever
478,Mon Apr 12 02:28:19 +0000 2021,1381433973981773828,"rt @txtchart_kr: .@txt_members ""crown"" is 6.76m streams left to reach 100 million streams on spotify. drop your screenshots! #crownto100m
h…"
479,Mon Apr 12 02:28:19 +0000 2021,1381433973776207879,new music coming 🔜 from image featuring keyz🌎🚨🚨🚨 https://t.co/hghwhvvxeb
480,Mon Apr 12 02:28:19 +0000 2021,1381433974560452610,"rt @thepanipuri: #ntr30 :

👉director : #koratalasiva 

👉music : #anirudhravichander 

👉producers : #nandamurikalyanram &amp; #mikkilnenisudhaka…"
481,Mon Apr 12 02:28:20 +0000 2021,1381433974728364032,"rt @enhypen_charts: join with us for a spotify streaming party today at 16:00 kst.

@enhypen_members @enhypen #enhypen #엔하이픈"
482,Mon Apr 12 02:28:20 +0000 2021,1381433974950658049,"@oasisrsv2 @weareoneexo 82. happy birthday sehun

https://t.co/tjjmznwogj
#exo @weareoneexo #sehun 
#happysehunday"
483,Mon Apr 12 02:28:20 +0000 2021,1381433975357329412,"rt @wendydaily221: wendy's like water is inside indonesia's top 50 most played tracks on spotify at #43!

https://t.co/kyhjqxrx8b

#wendy #…"
484,Mon Apr 12 02:28:20 +0000 2021,1381433975374184450,"rt @btspublicity: ""filter"" by @bts_twt has surpassed 140 million streams on spotify!"
485,Mon Apr 12 02:28:20 +0000 2021,1381433975416193026,loona sound this loona sound that just listen to the damn music idgaf about what type of sound they have if the mus… https://t.co/wdt2ycgmtm
486,Mon Apr 12 02:28:20 +0000 2021,1381433976640901131,"hopsin
watch ""fly"" on youtube fly: https://t.co/3ocu9asybb"
487,Mon Apr 12 02:28:21 +0000 2021,1381433979186806784,@godzmenu and nctzens gonna go along with it by saying that it doesn’t matter who created it because dream are more… https://t.co/rkzcsrvby5
488,Mon Apr 12 02:28:21 +0000 2021,1381433979610427393,"rt @got7stream_th: just stay (feat.def&amp; junny) 
มียอดสตรีมใน spotify 1ลัานสตรีมแล้ว 

total - 1,001,771 

congratulations 🥳  @jaybdef___  #…"
489,Mon Apr 12 02:28:21 +0000 2021,1381433980294160384,rt @writtenbyhanna: please donate. it is beyond shameful the way the music industry exploit and leave people dry  https://t.co/kjfrgoje6v
490,Mon Apr 12 02:28:21 +0000 2021,1381433980629573634,didn't get the chance to say thank you for hosting this streaming party. hope we can have more of this collab in th… https://t.co/oskxolb80l
